Date,Time,Digital code,Letter code,Quantity,Name,Value
23.01.2023,00.00,978,EUR,1,Євро,39.5581
24.01.2023,00.00,978,EUR,1,Євро,39.7519
25.01.2023,00.00,978,EUR,1,Євро,39.7226
26.01.2023,00.00,978,EUR,1,Євро,39.7629
27.01.2023,00.00,978,EUR,1,Євро,39.8433
28.01.2023,00.00,978,EUR,1,Євро,39.8433
29.01.2023,00.00,978,EUR,1,Євро,39.8433
30.01.2023,00.00,978,EUR,1,Євро,39.7482
31.01.2023,00.00,978,EUR,1,Євро,39.8762
01.02.2023,00.00,978,EUR,1,Євро,39.5947
02.02.2023,00.00,978,EUR,1,Євро,39.8323
03.02.2023,00.00,978,EUR,1,Євро,40.1724
04.02.2023,00.00,978,EUR,1,Євро,40.1724
05.02.2023,00.00,978,EUR,1,Євро,40.1724
06.02.2023,00.00,978,EUR,1,Євро,39.9859
07.02.2023,00.00,978,EUR,1,Євро,39.4045
08.02.2023,00.00,978,EUR,1,Євро,39.1485
09.02.2023,00.00,978,EUR,1,Євро,39.2564
10.02.2023,00.00,978,EUR,1,Євро,39.3826
11.02.2023,00.00,978,EUR,1,Євро,39.3826
12.02.2023,00.00,978,EUR,1,Євро,39.3826
13.02.2023,00.00,978,EUR,1,Євро,39.0644
14.02.2023,00.00,978,EUR,1,Євро,39.0973
15.02.2023,00.00,978,EUR,1,Євро,39.3405
16.02.2023,00.00,978,EUR,1,Євро,39.1229
17.02.2023,00.00,978,EUR,1,Євро,39.1046
18.02.2023,00.00,978,EUR,1,Євро,39.1046
19.02.2023,00.00,978,EUR,1,Євро,39.1046
20.02.2023,00.00,978,EUR,1,Євро,38.8377
21.02.2023,00.00,978,EUR,1,Євро,39.0242
22.02.2023,00.00,978,EUR,1,Євро,38.984
23.02.2023,00.00,978,EUR,1,Євро,38.9328
24.02.2023,00.00,978,EUR,1,Євро,38.8231
25.02.2023,00.00,978,EUR,1,Євро,38.8231
26.02.2023,00.00,978,EUR,1,Євро,38.8231
27.02.2023,00.00,978,EUR,1,Євро,38.6402
28.02.2023,00.00,978,EUR,1,Євро,38.611
01.03.2023,00.00,978,EUR,1,Євро,38.8231
02.03.2023,00.00,978,EUR,1,Євро,39.0754
03.03.2023,00.00,978,EUR,1,Євро,38.7847
04.03.2023,00.00,978,EUR,1,Євро,38.7847
05.03.2023,00.00,978,EUR,1,Євро,38.7847
06.03.2023,00.00,978,EUR,1,Євро,38.8048
07.03.2023,00.00,978,EUR,1,Євро,38.9126
08.03.2023,00.00,978,EUR,1,Євро,39.0132
09.03.2023,00.00,978,EUR,1,Євро,38.5671
10.03.2023,00.00,978,EUR,1,Євро,38.6201
11.03.2023,00.00,978,EUR,1,Євро,38.6201
12.03.2023,00.00,978,EUR,1,Євро,38.6201
13.03.2023,00.00,978,EUR,1,Євро,38.7426
14.03.2023,00.00,978,EUR,1,Євро,39.1046
15.03.2023,00.00,978,EUR,1,Євро,39.2728
16.03.2023,00.00,978,EUR,1,Євро,38.6183
17.03.2023,00.00,978,EUR,1,Євро,38.717
18.03.2023,00.00,978,EUR,1,Євро,38.717
19.03.2023,00.00,978,EUR,1,Євро,38.717
20.03.2023,00.00,978,EUR,1,Євро,38.8523
21.03.2023,00.00,978,EUR,1,Євро,39.1485
22.03.2023,00.00,978,EUR,1,Євро,39.4228
23.03.2023,00.00,978,EUR,1,Євро,39.4264
24.03.2023,00.00,978,EUR,1,Євро,39.7665
25.03.2023,00.00,978,EUR,1,Євро,39.7665
26.03.2023,00.00,978,EUR,1,Євро,39.7665
27.03.2023,00.00,978,EUR,1,Євро,39.3076
28.03.2023,00.00,978,EUR,1,Євро,39.3899
29.03.2023,00.00,978,EUR,1,Євро,39.6111
30.03.2023,00.00,978,EUR,1,Євро,39.6989
31.03.2023,00.00,978,EUR,1,Євро,39.7812
01.04.2023,00.00,978,EUR,1,Євро,39.7812
02.04.2023,00.00,978,EUR,1,Євро,39.7812
03.04.2023,00.00,978,EUR,1,Євро,39.7373
04.04.2023,00.00,978,EUR,1,Євро,39.761
05.04.2023,00.00,978,EUR,1,Євро,39.8653
06.04.2023,00.00,978,EUR,1,Євро,40.0152
07.04.2023,00.00,978,EUR,1,Євро,39.9146
08.04.2023,00.00,978,EUR,1,Євро,39.9146
09.04.2023,00.00,978,EUR,1,Євро,39.9146
10.04.2023,00.00,978,EUR,1,Євро,39.9146
11.04.2023,00.00,978,EUR,1,Євро,39.825
12.04.2023,00.00,978,EUR,1,Євро,39.8835
13.04.2023,00.00,978,EUR,1,Євро,39.9421
14.04.2023,00.00,978,EUR,1,Євро,40.2639
15.04.2023,00.00,978,EUR,1,Євро,40.2639
16.04.2023,00.00,978,EUR,1,Євро,40.2639
17.04.2023,00.00,978,EUR,1,Євро,40.4174
18.04.2023,00.00,978,EUR,1,Євро,40.1432
19.04.2023,00.00,978,EUR,1,Євро,40.1066
20.04.2023,00.00,978,EUR,1,Євро,39.9677
21.04.2023,00.00,978,EUR,1,Євро,40.0664
22.04.2023,00.00,978,EUR,1,Євро,40.0664
23.04.2023,00.00,978,EUR,1,Євро,40.0664
24.04.2023,00.00,978,EUR,1,Євро,40.1505
25.04.2023,00.00,978,EUR,1,Євро,40.2291
26.04.2023,00.00,978,EUR,1,Євро,40.2858
27.04.2023,00.00,978,EUR,1,Євро,40.3918
